,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2/28/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/29/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0
3/1/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0
3/2/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.0,0.0,0.0
3/3/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919435,0.0,0.0,0.0
3/4/20,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0413926851582251,0.0,0.0,0.0
3/5/20,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0791812460476249,0.0,0.0,0.0
3/6/20,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.146128035678238,0.0,0.0,0.0
3/7/20,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.0,0.0,0.0
3/8/20,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2787536009528289,0.0,0.0,0.0
3/9/20,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010299956639813,0.0,0.0,0.0
3/10/20,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.0,0.0,0.0
3/11/20,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.3979400086720377,0.0,0.0,0.0
3/12/20,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.3010299956639812,0.0,0.0,0.0,0.47712125471966244,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.505149978319906,0.0,0.0,0.0
3/13/20,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.47712125471966244,0.0,0.0,0.0,0.47712125471966244,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.5797835966168101,0.0,0.0,0.0
3/14/20,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.47712125471966244,0.0,0.0,0.0,0.47712125471966244,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.8450980400142568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.6020599913279623,0.0,0.0,0.0
3/15/20,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,0.47712125471966244,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,1.1139433523068367,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.6127838567197355,0.0,0.0,0.0
3/16/20,0.0,0.0,0.0,0.0,0.0,0.9030899869919435,0.47712125471966244,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,1.3979400086720377,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,1.6901960800285136,0.0,0.0,0.0
3/17/20,0.0,0.0,0.0,0.0,0.0,1.1139433523068367,0.6020599913279624,0.0,0.0,0.0,0.7781512503836436,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.0,0.3010299956639812,0.3010299956639812,0.6989700043360189,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.6020599913279624,0.0,1.591064607026499,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.0,0.47712125471966244,1.7481880270062005,0.0,0.0,0.0
3/18/20,0.0,0.0,0.0,0.0,0.0,1.2304489213782739,0.6020599913279624,0.3010299956639812,0.0,0.0,0.9030899869919435,0.6020599913279624,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.0,0.3010299956639812,0.3010299956639812,0.8450980400142568,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.7781512503836436,0.0,1.806179973983887,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.6020599913279624,0.0,0.0,0.0,0.47712125471966244,1.8325089127062364,0.0,0.0,0.0
3/19/20,0.0,0.0,0.0,0.0,0.0,1.2787536009528289,0.7781512503836436,0.6020599913279624,0.0,0.0,1.0,0.6020599913279624,0.0,0.0,0.0,0.6989700043360189,0.47712125471966244,0.0,0.3010299956639812,0.47712125471966244,1.0413926851582251,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.7781512503836436,0.0,1.968482948553935,0.0,0.0,0.0,0.0,0.3010299956639812,0.6020599913279624,0.3010299956639812,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.7781512503836436,0.0,0.3010299956639812,0.0,0.47712125471966244,1.8692317197309762,0.0,0.6989700043360189,0.0
3/20/20,0.0,0.0,0.0,0.0,0.0,1.3979400086720377,0.7781512503836436,0.6989700043360189,0.0,0.3010299956639812,1.0,1.0413926851582251,0.0,0.0,0.0,0.6989700043360189,0.6020599913279624,0.0,0.3010299956639812,0.47712125471966244,1.1760912590556813,0.0,0.47712125471966244,0.3010299956639812,0.6020599913279624,0.0,0.3010299956639812,0.6020599913279624,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,0.0,2.1702617153949575,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.6020599913279624,0.3010299956639812,0.0,0.0,0.6020599913279624,0.3010299956639812,0.3010299956639812,0.6989700043360189,0.0,0.47712125471966244,0.0,0.47712125471966244,1.9242792860618816,0.0,0.6020599913279624,0.0
3/21/20,0.0,0.0,0.0,0.3010299956639812,0.0,1.414973347970818,0.8450980400142568,0.6989700043360189,0.0,0.0,1.146128035678238,1.1760912590556813,0.0,0.0,0.0,0.7781512503836436,0.6989700043360189,0.0,0.47712125471966244,0.6020599913279624,1.3222192947339193,0.0,0.47712125471966244,0.3010299956639812,0.8450980400142568,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.0,0.0,0.47712125471966244,0.0,1.2304489213782739,0.0,2.292256071356476,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.6989700043360189,0.47712125471966244,0.3010299956639812,0.0,0.6020599913279624,0.3010299956639812,0.3010299956639812,0.7781512503836436,0.0,0.47712125471966244,0.0,0.6020599913279624,1.9777236052888478,0.0,0.6989700043360189,0.0
3/22/20,0.0,0.0,0.0,0.47712125471966244,0.0,1.4913616938342726,0.9030899869919435,0.9542425094393249,0.0,0.47712125471966244,1.146128035678238,1.2041199826559248,0.3010299956639812,0.0,0.0,0.8450980400142568,0.8450980400142568,0.0,0.47712125471966244,0.6020599913279624,1.3222192947339193,0.0,0.6020599913279624,0.47712125471966244,1.1139433523068367,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.0,0.0,0.47712125471966244,0.0,1.2304489213782739,0.0,2.3961993470957363,0.0,0.0,0.0,0.6020599913279624,0.47712125471966244,0.7781512503836436,0.6989700043360189,0.3010299956639812,0.0,0.6020599913279624,0.3010299956639812,0.47712125471966244,0.9030899869919435,0.3010299956639812,0.47712125471966244,0.0,0.8450980400142568,1.9912260756924949,0.0,0.6989700043360189,0.0
3/23/20,0.0,0.0,0.0,0.47712125471966244,0.0,1.6020599913279623,0.9030899869919435,1.0413926851582251,0.0,0.47712125471966244,1.255272505103306,1.2041199826559248,0.3010299956639812,0.0,0.0,1.1139433523068367,0.9030899869919435,0.0,0.47712125471966244,0.6989700043360189,1.5563025007672873,0.0,0.6020599913279624,0.47712125471966244,1.2787536009528289,0.3010299956639812,0.3010299956639812,0.6989700043360189,0.0,0.0,0.6989700043360189,0.3010299956639812,1.2787536009528289,0.0,2.546542663478131,0.0,0.0,0.0,0.8450980400142568,0.47712125471966244,0.7781512503836436,0.8450980400142568,0.47712125471966244,0.0,0.7781512503836436,0.3010299956639812,0.47712125471966244,1.0,0.3010299956639812,0.47712125471966244,0.0,0.8450980400142568,2.041392685158225,0.0,0.7781512503836436,0.0
3/24/20,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,1.7075701760979363,0.9542425094393249,1.1139433523068367,0.0,0.47712125471966244,1.255272505103306,1.2041199826559248,0.3010299956639812,0.3010299956639812,0.0,1.1139433523068367,1.1139433523068367,0.0,0.47712125471966244,0.6989700043360189,1.662757831681574,0.0,0.6989700043360189,0.47712125471966244,1.505149978319906,0.3010299956639812,0.3010299956639812,0.9542425094393249,0.0,0.0,0.6989700043360189,0.3010299956639812,1.2787536009528289,0.0,2.6757783416740852,0.0,0.0,0.0,0.9542425094393249,0.6020599913279624,0.9542425094393249,0.9542425094393249,0.47712125471966244,0.0,0.7781512503836436,0.3010299956639812,0.47712125471966244,1.1139433523068367,0.3010299956639812,0.7781512503836436,0.0,1.0,2.0681858617461617,0.0,0.7781512503836436,0.0
3/25/20,0.3010299956639812,0.0,0.0,0.6989700043360189,0.3010299956639812,1.8195439355418688,1.3222192947339193,1.3010299956639813,0.0,0.47712125471966244,1.380211241711606,1.2304489213782739,0.3010299956639812,0.0,0.0,1.3010299956639813,1.1760912590556813,0.3010299956639812,0.6020599913279624,0.7781512503836436,1.8129133566428555,0.0,0.6989700043360189,0.8450980400142568,1.7160033436347992,0.3010299956639812,0.6020599913279624,1.0,0.0,0.0,0.8450980400142568,0.3010299956639812,1.2787536009528289,0.3010299956639812,2.798650645445269,0.3010299956639812,0.0,0.0,1.0791812460476249,0.7781512503836436,1.0413926851582251,1.2041199826559248,0.47712125471966244,0.0,0.9030899869919435,0.3010299956639812,0.6020599913279624,1.2041199826559248,0.3010299956639812,0.7781512503836436,0.0,1.0,2.1271047983648077,0.0,0.9030899869919435,0.0
3/26/20,0.3010299956639812,0.0,0.0,0.6989700043360189,0.3010299956639812,1.9138138523837167,1.3010299956639813,1.3424226808222062,0.3010299956639812,0.6020599913279624,1.4771212547196624,1.2304489213782739,0.3010299956639812,0.0,0.6020599913279624,1.4313637641589874,1.255272505103306,0.3010299956639812,0.6020599913279624,0.7781512503836436,1.919078092376074,0.0,0.6989700043360189,1.2304489213782739,1.8573324964312685,0.47712125471966244,0.8450980400142568,1.0,0.0,0.0,0.8450980400142568,0.3010299956639812,1.2787536009528289,0.3010299956639812,2.9334872878487053,0.6020599913279624,0.0,0.0,1.2041199826559248,0.9030899869919435,1.0791812460476249,1.2787536009528289,0.47712125471966244,0.0,1.0,0.3010299956639812,0.6020599913279624,1.3424226808222062,0.3010299956639812,0.7781512503836436,0.0,1.0413926851582251,2.1789769472931693,0.0,1.0413926851582251,0.0
3/27/20,0.6989700043360189,0.0,0.0,1.0791812460476249,0.3010299956639812,1.9777236052888478,1.4913616938342726,1.4471580313422192,0.3010299956639812,0.6020599913279624,1.5563025007672873,1.3617278360175928,0.3010299956639812,0.0,0.6020599913279624,1.5440680443502757,1.414973347970818,0.6020599913279624,0.6989700043360189,0.9030899869919435,2.0755469613925306,0.3010299956639812,0.6989700043360189,1.4313637641589874,2.03342375548695,0.47712125471966244,0.9542425094393249,1.0,0.0,0.0,1.0413926851582251,0.3010299956639812,1.4313637641589874,0.3010299956639812,3.0511525224473814,0.6989700043360189,0.3010299956639812,0.0,1.3010299956639813,0.9542425094393249,1.1139433523068367,1.3617278360175928,0.6020599913279624,0.0,1.146128035678238,0.3010299956639812,0.6020599913279624,1.4313637641589874,0.3010299956639812,0.7781512503836436,0.0,1.0413926851582251,2.1986570869544226,0.0,1.1760912590556813,0.0
3/28/20,0.6989700043360189,0.3010299956639812,0.0,1.0791812460476249,0.3010299956639812,2.0453229787866576,1.6434526764861874,1.5314789170422551,0.7781512503836436,0.6989700043360189,1.6720978579357175,1.8325089127062364,0.3010299956639812,0.0,0.6989700043360189,1.6812412373755872,1.505149978319906,0.6020599913279624,0.6989700043360189,1.0,2.1367205671564067,0.3010299956639812,0.6989700043360189,1.5563025007672873,2.1172712956557644,0.7781512503836436,1.146128035678238,1.146128035678238,0.3010299956639812,0.47712125471966244,1.0413926851582251,0.47712125471966244,1.7403626894942439,0.3010299956639812,3.1702617153949575,0.7781512503836436,0.3010299956639812,0.0,1.414973347970818,1.2041199826559248,1.146128035678238,1.5440680443502757,0.6020599913279624,0.0,1.2041199826559248,0.3010299956639812,0.6020599913279624,1.4913616938342726,0.3010299956639812,0.7781512503836436,0.0,1.146128035678238,2.2764618041732443,0.0,1.255272505103306,0.0
3/29/20,1.0413926851582251,0.3010299956639812,0.0,1.0791812460476249,0.3010299956639812,2.093421685162235,1.6720978579357175,1.5440680443502757,0.8450980400142568,0.7781512503836436,1.7403626894942439,1.8976270912904414,0.3010299956639812,0.0,0.7781512503836436,1.8260748027008264,1.5185139398778875,0.6989700043360189,0.9030899869919435,1.0,2.1818435879447726,0.6020599913279624,1.0,1.6020599913279623,2.1986570869544226,0.7781512503836436,1.1760912590556813,1.2304489213782739,0.3010299956639812,0.47712125471966244,1.2041199826559248,0.47712125471966244,2.0253058652647704,0.47712125471966244,3.269045709657623,0.9030899869919435,0.3010299956639812,0.0,1.4771212547196624,1.2304489213782739,1.146128035678238,1.6232492903979006,0.6020599913279624,0.0,1.2304489213782739,0.3010299956639812,0.6989700043360189,1.5797835966168101,0.47712125471966244,0.7781512503836436,0.0,1.2041199826559248,2.298853076409707,0.0,1.2787536009528289,0.0
3/30/20,1.0413926851582251,0.3010299956639812,0.0,1.0791812460476249,0.7781512503836436,2.167317334748176,1.7075701760979363,1.568201724066995,0.8450980400142568,1.0,1.7781512503836436,1.9395192526186185,0.3010299956639812,0.0,0.8450980400142568,1.8692317197309762,1.5563025007672873,0.8450980400142568,0.9542425094393249,1.0,2.2695129442179165,0.6020599913279624,1.1760912590556813,1.6812412373755872,2.330413773349191,1.0,1.1760912590556813,1.2304489213782739,0.7781512503836436,0.47712125471966244,1.2041199826559248,0.6020599913279624,2.03342375548695,0.47712125471966244,3.353916230920363,0.8450980400142568,0.3010299956639812,0.0,1.6127838567197355,1.2304489213782739,1.2304489213782739,1.7075701760979363,0.8450980400142568,0.0,1.2787536009528289,0.3010299956639812,1.0413926851582251,1.662757831681574,0.6989700043360189,0.7781512503836436,0.0,1.2041199826559248,2.3138672203691533,0.3010299956639812,1.3222192947339193,0.0
3/31/20,1.2041199826559248,0.3010299956639812,0.0,1.1139433523068367,0.7781512503836436,2.2405492482826,1.8388490907372552,1.8325089127062364,0.9030899869919435,1.0,1.9344984512435677,2.0453229787866576,0.47712125471966244,0.0,0.9542425094393249,2.0,1.6989700043360187,0.8450980400142568,1.0,1.0,2.3729120029701067,0.7781512503836436,1.2787536009528289,1.9084850188786497,2.4668676203541096,1.0,1.3222192947339193,1.3010299956639813,0.7781512503836436,0.6020599913279624,1.4313637641589874,0.6020599913279624,1.3222192947339193,0.6989700043360189,3.437750562820388,1.1139433523068367,0.6020599913279624,0.0,1.7481880270062005,1.380211241711606,1.2787536009528289,1.806179973983887,0.9542425094393249,0.0,1.3617278360175928,0.3010299956639812,1.1139433523068367,1.7403626894942439,0.7781512503836436,0.7781512503836436,0.0,1.2041199826559248,2.3541084391474008,0.3010299956639812,1.414973347970818,0.0
4/1/20,1.4471580313422192,0.3010299956639812,0.0,1.1760912590556813,0.8450980400142568,2.298853076409707,1.8808135922807914,1.9242792860618816,1.0791812460476249,1.0,1.9344984512435677,2.1398790864012365,0.6020599913279624,0.0,1.0,2.1522883443830563,1.8195439355418688,0.9542425094393249,1.0413926851582251,1.2041199826559248,2.437750562820388,0.7781512503836436,1.3010299956639813,2.0569048513364727,2.568201724066995,1.0,1.3617278360175928,1.3979400086720377,0.8450980400142568,0.6989700043360189,1.505149978319906,0.6020599913279624,2.5514499979728753,0.7781512503836436,3.52543355342882,1.1760912590556813,0.6020599913279624,0.3010299956639812,1.8195439355418688,1.4771212547196624,1.3010299956639813,1.8750612633917,1.0791812460476249,0.0,1.4313637641589874,0.47712125471966244,1.146128035678238,1.8260748027008264,0.7781512503836436,0.7781512503836436,0.0,1.2041199826559248,2.3710678622717363,0.3010299956639812,1.4471580313422192,0.0
4/2/20,1.4471580313422192,0.3010299956639812,0.0,1.5185139398778875,0.8450980400142568,2.3783979009481375,1.9867717342662448,2.0492180226701815,1.1139433523068367,1.1139433523068367,2.161368002234975,2.2121876044039577,0.6020599913279624,0.3010299956639812,1.0,2.214843848047698,1.8976270912904414,1.0413926851582251,1.1139433523068367,1.255272505103306,2.4913616938342726,0.9030899869919435,1.568201724066995,2.164352855784437,2.656098202012832,1.0413926851582251,1.4313637641589874,1.5185139398778875,0.8450980400142568,0.6989700043360189,1.591064607026499,0.3010299956639812,2.727541257028556,0.8450980400142568,3.6080979463252794,1.3424226808222062,0.6020599913279624,0.3010299956639812,1.9138138523837167,1.5440680443502757,1.3424226808222062,1.9590413923210936,1.1139433523068367,0.0,1.505149978319906,0.47712125471966244,1.5563025007672873,1.8920946026904804,0.9030899869919435,0.7781512503836436,0.0,1.2041199826559248,2.4345689040341987,0.3010299956639812,1.5314789170422551,0.0
4/3/20,1.591064607026499,0.3010299956639812,0.0,1.5185139398778875,0.8450980400142568,2.4216039268698313,2.0453229787866576,2.1172712956557644,1.1139433523068367,1.2041199826559248,2.214843848047698,2.2576785748691846,0.6989700043360189,0.6020599913279624,1.0,2.322219294733919,2.012837224705172,1.0413926851582251,1.2787536009528289,1.505149978319906,2.5646660642520893,0.9030899869919435,1.6434526764861874,2.2648178230095364,2.7134905430939424,1.0791812460476249,1.4771212547196624,1.662757831681574,0.7781512503836436,0.7781512503836436,1.6434526764861874,0.6020599913279624,2.808210972924222,1.0413926851582251,3.6808791744268112,1.4471580313422192,0.6020599913279624,0.3010299956639812,1.9637878273455553,1.591064607026499,1.3617278360175928,2.012837224705172,1.2041199826559248,0.6020599913279624,1.5440680443502757,0.47712125471966244,1.6127838567197355,2.0043213737826426,0.9030899869919435,0.7781512503836436,0.0,1.2041199826559248,2.4653828514484184,0.47712125471966244,1.6812412373755872,0.0
4/4/20,1.6532125137753437,0.3010299956639812,0.0,1.7075701760979363,0.8450980400142568,2.462397997898956,2.100370545117563,2.2174839442139063,1.1139433523068367,1.3424226808222062,2.290034611362518,2.296665190261531,0.6989700043360189,0.6020599913279624,1.0413926851582251,2.387389826338729,2.0681858617461617,1.0791812460476249,1.2787536009528289,1.5440680443502757,2.6127838567197355,0.9030899869919435,1.7403626894942439,2.3180633349627615,2.7664128471123997,1.3010299956639813,1.5563025007672873,1.7160033436347992,0.8450980400142568,0.7781512503836436,1.6720978579357175,0.6020599913279624,2.9206450014067875,1.0791812460476249,3.745465168670727,1.5440680443502757,0.6020599913279624,0.3010299956639812,2.012837224705172,1.6334684555795864,1.3617278360175928,2.1367205671564067,1.2787536009528289,0.6020599913279624,1.6127838567197355,0.47712125471966244,1.6989700043360187,2.0681858617461617,0.9542425094393249,0.7781512503836436,0.0,1.2304489213782739,2.499687082618404,0.47712125471966244,1.7075701760979363,0.0
4/5/20,1.662757831681574,0.3010299956639812,0.0,1.7403626894942439,0.8450980400142568,2.5428254269591797,2.146128035678238,2.2764618041732443,1.1139433523068367,1.3617278360175928,2.346352974450639,2.315970345456918,0.6989700043360189,0.6989700043360189,1.0413926851582251,2.439332693830263,2.1072099696478683,1.2787536009528289,1.2787536009528289,1.662757831681574,2.6757783416740852,0.9030899869919435,1.8325089127062364,2.3483048630481607,2.82865989653532,1.4313637641589874,1.6434526764861874,1.8129133566428555,0.8450980400142568,0.9030899869919435,1.6720978579357175,0.6020599913279624,2.9566485792052033,1.1139433523068367,3.809425028797034,1.591064607026499,0.6020599913279624,0.3010299956639812,2.0791812460476247,1.6720978579357175,1.4471580313422192,2.1818435879447726,1.3222192947339193,0.6020599913279624,1.6532125137753437,0.47712125471966244,1.724275869600789,2.1367205671564067,0.9542425094393249,0.7781512503836436,0.3010299956639812,1.2304489213782739,2.5276299008713385,0.6020599913279624,1.8750612633917,0.0
4/6/20,1.6989700043360187,0.3010299956639812,0.0,1.7481880270062005,0.8450980400142568,2.5809249756756194,2.1760912590556813,2.315970345456918,1.2041199826559248,1.3979400086720377,2.3729120029701067,2.3521825181113627,0.6989700043360189,0.7781512503836436,1.0413926851582251,2.4871383754771865,2.12057393120585,1.414973347970818,1.3222192947339193,1.662757831681574,2.7075701760979363,0.9030899869919435,1.9637878273455553,2.399673721481038,2.8987251815894934,1.4913616938342726,1.7160033436347992,1.8573324964312685,0.8450980400142568,1.0,1.6720978579357175,0.6020599913279624,2.99563519459755,1.1139433523068367,3.8751191654625683,1.662757831681574,0.6020599913279624,0.3010299956639812,2.155336037465062,1.7160033436347992,1.4471580313422192,2.255272505103306,1.3424226808222062,0.6020599913279624,1.6901960800285136,0.6989700043360189,1.8129133566428555,2.1789769472931693,1.146128035678238,0.7781512503836436,0.3010299956639812,1.2304489213782739,2.582063362911709,0.6989700043360189,1.8976270912904414,0.0
