Date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
4/24/20,122.89970702716704,46.340279818739795,0.0,83.05035076923585,87.08319029333913,104.66381504275272,211.03589398784734,656.721324258047,353.0629598136715,499.89443839098607,142.1611597162215,198.9936729468158,85.85572584622692,42.02357275233919,104.64084966131618,311.2417702238692,203.2167996911568,140.7575743168931,101.56817974306922,83.28720566612641,560.9411817344455,71.7892713351763,274.8408781146207,728.0083882444447,366.6619037400856,56.36892619943996,182.5849445037866,102.42408703044245,41.542771277103384,125.30965546048198,140.67469309995988,126.27683382718828,1144.582586051413,120.22916508690027,1038.1217224954123,79.04208242420636,98.1547433148484,25.388074858552155,129.77046992497284,78.8734615441963,51.61535676596242,314.07619550368304,43.498892755457135,525.5054698067986,98.47119105858278,230.5973262013951,123.71920820878192,81.53571881468267,117.96785859328163,132.05360991940563,50.341201476675245,135.83239636629008,169.1028357194251,56.35698410900445,91.98902039937249,81.72659086079007
4/25/20,122.89970702716704,46.340279818739795,0.0,86.36137385201265,89.76726122703795,107.22757866597381,222.9135004626015,674.8685309205122,366.92668860216645,524.1240157619777,143.58123483866106,203.6558211912627,85.85572584622692,42.23545631243502,105.5921301127827,327.5219875659544,213.88193105423338,161.2325558545452,107.60940976496182,86.3312959565304,568.9432571114143,71.7892713351763,293.8627251194241,763.0754749036744,370.9475363470209,61.01461939360583,192.1274774885263,104.6424958699113,41.636336077277036,140.5597991737007,146.8432118373225,131.4985316732747,1181.7581024499589,126.85822258276666,1078.4593584079794,83.59010091833743,105.37200385270489,25.388074858552155,133.34645096714033,80.71830700806248,53.41727092040116,321.45786096207394,44.5556840371336,559.8658058961959,102.02547665300501,242.6923820364683,129.3567860476245,83.29803809030669,123.14571806617553,134.29723921415282,51.27344594846552,144.87695475811137,173.10814478942777,56.35698410900445,97.67392812009548,84.83669368424509
4/26/20,130.95569512469956,46.47697680935554,0.0,89.7685677297249,92.28564876976769,110.23930493609534,230.4151466571831,694.1096186646405,413.344506471794,544.244483520345,146.8078317562041,205.71846859638163,85.85572584622692,42.3060841658003,106.15170684893945,344.0389506764655,222.9873983600355,173.37174769497983,112.48358398717063,90.13640881953536,574.5361054931666,75.36013664511253,307.3434253880457,785.3605576958037,377.9767748752185,63.70983071235854,198.61236786195852,107.43437093999114,41.91703047779801,156.12011530142556,150.60925485592287,136.72022951936108,1219.9356239846254,130.00583261677514,1101.0190785971172,85.77353118071899,113.77027066039247,25.388074858552155,136.64011771650513,82.23461834822646,54.79241593299915,332.88577267173093,46.737446683175335,597.5300204557276,106.78394643788721,250.03984586151273,136.15116557287897,86.1053333747645,128.60430485988897,135.5793130968655,53.13793489204609,151.9532672822824,175.9446915406428,58.86793884653435,101.53829137436337,86.73731207635647
4/27/20,133.36229410067128,47.160461762434295,0.0,92.39265656296296,94.9697197034665,113.80275921200383,237.95152269525812,715.5945650378216,426.28398667438927,551.4708487011671,149.62935806505126,213.25325363791194,85.85572584622692,42.37671201916557,106.15170684893945,359.4195340985325,237.08379064911583,185.76449967829558,119.21131742064193,91.72560301526097,580.8818373109241,75.95528086343523,322.32933268052557,807.6456404879331,382.352525924823,67.57533115635914,204.76125355282952,110.22624601007098,42.01059527797167,171.8355176364035,152.58967402949722,141.72129224519034,1242.598953636434,134.72724766778788,1116.1213243557215,89.88295669638039,123.61198957565132,25.388074858552155,139.660025151637,82.91695845130025,55.81191999406317,340.24400427152375,47.35106742737457,618.1084634982786,109.01751388793396,253.65705882153463,140.36836665751963,87.32619643459014,132.1289923324011,136.5408685089,53.13793489204609,158.60781283481415,178.3741413044149,59.314330799873,104.44085755201347,89.8474148998115
4/28/20,137.665619388214,47.98064370612881,0.0,95.55255411084123,96.32832350941281,116.8347323814203,245.73100763778717,724.2334207596751,466.5401473046857,565.9235790628113,152.9211387587063,219.84619054925096,85.85572584622692,42.51796772589612,109.22937889780171,376.9545040132748,246.39721316255455,201.67539864408712,125.35552295427131,96.80654783821466,585.6357584354135,77.29435535466132,332.68383374574904,836.8077605479461,392.7461863126707,74.02965299863537,213.09416968034867,112.41447241634977,42.19772487831898,180.6237360474109,156.5180464885545,147.31071529170538,1273.7624392182558,141.83321577486768,1128.008943770872,93.01031532546841,130.04191260028713,25.388074858552155,143.45843563661873,86.1770278326528,56.546911293900024,352.578025180306,47.726057882163,628.6808746027086,111.38703761754877,261.45667426658184,143.00411733542006,90.89911770571827,135.5289121067712,137.6626831562736,53.13793489204609,167.99212795378932,180.73793026376077,61.099898613227595,108.01324669373668,92.61195074288261
4/29/20,140.9695942535311,48.52743166859182,0.0,99.04218009849812,98.25025084465393,123.37194999127233,253.7536014847703,736.5465949866028,475.3718560143936,581.7932437736363,154.5134852894418,227.72004091765018,85.85572584622692,42.72985128599195,109.22937889780171,394.6078468122301,255.22045554370706,216.25510685975274,131.7743298525322,100.43259656648998,593.6808557230112,78.4102507640164,344.8578158288232,867.7254112185371,404.13114956987965,82.22167687537059,220.72147597448918,115.58362790130526,42.19772487831898,197.89000045491952,160.1866918428807,150.84087721582011,1302.0099772691194,153.23137938286814,1145.5345820404752,97.06253306132942,135.55327519283207,25.388074858552155,148.02679419288054,87.76915473982498,57.9931844968048,361.8734557575389,48.85102924652827,677.9558620715695,114.24211948847808,268.23894856662287,147.74846855564084,94.0030068408682,140.27008463616804,137.6626831562736,53.13793489204609,175.29103971299224,183.7714594282546,61.936883525737564,111.98065963478503,94.16700215461012
4/30/20,144.5590978109127,48.52743166859182,0.0,105.16963360438386,103.15447921733816,126.87213270688414,262.66180634083594,763.977766726774,483.5873990001684,612.5407191508596,156.8275093414171,234.59553226804658,88.29134927448867,43.01236269945306,111.02002445350337,414.62075576982977,264.92008058561373,225.7002221820752,151.476977764841,104.19294339581253,601.0160914852326,81.38597185562992,359.62869354646625,896.4812927901519,414.00412562230537,90.91018704766552,228.98719116549609,117.96804012331938,42.38485447866629,218.8266384340842,164.0501325257552,157.60702090370674,1330.4601680441424,162.67420948489362,1163.4271693338255,102.53541066223345,140.0148544344161,25.388074858552155,154.22059867740032,91.43357381188794,59.51058589001637,374.7152102692792,52.4645736290349,711.1834398283494,118.37907485247771,276.8298293466748,152.99068379279836,99.07269242827974,145.7286714298815,138.30372009762993,61.52813513815863,185.65947776579256,187.35653934992916,62.77386843824753,117.71709219889826,96.58597101729735
5/1/20,148.76044856557525,49.757704584133585,0.0,109.48358069148725,104.84444980522261,131.67064783978364,270.75385987480587,796.3734756837248,502.5858421547726,660.0080198484163,161.65576475771167,242.75193707550318,88.29134927448867,43.08299055281834,112.75471233558936,439.4948445057739,276.7289655906916,247.88673468417497,159.0628404627857,108.08758832618233,616.2458478478504,83.54336964704972,388.244167736301,927.2973838386432,423.8771016747311,101.37186256124512,242.32657706317798,121.74084427207593,42.38485447866629,258.89057530779445,170.38098070357475,168.78586699673681,1357.8520612596667,167.53869771927037,1178.4950136214536,105.54835373172068,145.26377118922082,25.388074858552155,160.34596333336185,94.71891504890989,61.1465342670726,387.27575847784277,53.69181511743337,741.7679148090216,121.54491393384833,285.4207101267268,169.85948813136113,102.40075133430159,150.59461165742033,140.38709015703802,61.52813513815863,198.0195931846675,191.20426248930877,64.28044128076547,125.61756818540151,97.79545544864098
5/2/20,155.22563395017727,49.89440157474933,0.0,114.91036126284344,105.83855015103697,135.01391708585973,277.8213830257195,812.6975472100844,515.1145452080791,679.7034073020295,165.07325701958266,250.69171681301574,88.29134927448867,43.15361840618361,115.32876532191051,459.49986193775936,286.6068379534296,270.9290126684986,167.67845827809842,107.95329022513509,625.4740476777417,85.77516046575987,404.8014449987429,955.9081802358302,432.31819580474615,110.50366406886124,250.02108429383074,126.10220586803848,42.5719840790136,274.8644546548608,174.95867092445965,176.14037100530922,1385.2552129598669,177.98304010484404,1196.3187979728511,110.48729205448774,151.30002545724625,25.388074858552155,165.41051064667084,97.32191618285805,62.474260486132735,394.42308535025296,59.89620264211456,769.0485113195597,126.0314711595944,292.5420981417699,179.7142670548444,106.6254893238112,155.4917438094947,141.50890480441163,61.52813513815863,207.8139595260698,195.70859367295117,66.12180808828741,131.56010012307567,100.04164082113626
5/3/20,160.87502307173807,50.304492546596585,0.0,118.70223832029737,108.12498094641003,138.95193899872453,284.66316219392587,812.6975472100844,532.4698797655284,710.7342695490889,167.9227192324778,253.51726120358958,88.29134927448867,43.15361840618361,115.32876532191051,483.29281166455877,296.0836538442971,286.8716066521503,176.98057950498983,113.43712935123048,629.7762387406283,88.15573733905069,421.16023342287383,973.608571516037,438.3060656620996,117.79137362154127,253.6835353337484,130.0561046159353,42.5719840790136,292.6476730865464,177.65333963604442,183.78905517422453,1419.7286930362895,183.61058531716225,1209.4601598858055,112.22259470843292,156.28649637431073,25.388074858552155,170.36384323857268,100.3798107188554,63.54118334073462,400.13313556198176,61.63479475067908,792.0812640827819,128.69232977399793,297.40272805679933,186.66972023263722,110.35360505169682,161.41820947124074,143.11149715780246,61.52813513815863,218.75646929026814,198.58453690682197,66.67979802996071,136.78128425328651,101.25112525247988
