Date,Fairfield Confirmed per 100k,Hartford Confirmed per 100k,Litchfield Confirmed per 100k,Middlesex Confirmed per 100k,New Haven Confirmed per 100k,New London Confirmed per 100k,Tolland Confirmed per 100k,Windham Confirmed per 100k,Fairfield Deaths per 100k,Hartford Deaths per 100k,Litchfield Deaths per 100k,Middlesex Deaths per 100k,New Haven Deaths per 100k,New London Deaths per 100k,Tolland Deaths per 100k,Windham Deaths per 100k,Fairfield Log Confirmed,Hartford Log Confirmed,Litchfield Log Confirmed,Middlesex Log Confirmed,New Haven Log Confirmed,New London Log Confirmed,Tolland Log Confirmed,Windham Log Confirmed,Fairfield Log Deaths,Hartford Log Deaths,Litchfield Log Deaths,Middlesex Log Deaths,New Haven Log Deaths,New London Log Deaths,Tolland Log Deaths,Windham Log Deaths,Fairfield New Cases,Hartford New Cases,Litchfield New Cases,Middlesex New Cases,New Haven New Cases,New London New Cases,Tolland New Cases,Windham New Cases,Fairfield New Deaths,Hartford New Deaths,Litchfield New Deaths,Middlesex New Deaths,New Haven New Deaths,New London New Deaths,Tolland New Deaths,Windham New Deaths,Fairfield Total Confirmed,Hartford Total Confirmed,Litchfield Total Confirmed,Middlesex Total Confirmed,New Haven Total Confirmed,New London Total Confirmed,Tolland Total Confirmed,Windham Total Confirmed,Fairfield Total Deaths,Hartford Total Deaths,Litchfield Total Deaths,Middlesex Total Deaths,New Haven Total Deaths,New London Total Deaths,Tolland Total Deaths,Windham Total Deaths
4/19/20,788.0576509648777,375.7906069169694,332.7178053933556,284.41970991652096,569.8695652682576,127.82516232664419,183.11980414142687,85.62963470397835,47.38522598618514,33.08213340510474,26.617424431468454,24.625083109655495,30.067024897134505,3.7706537559482065,15.923461229689295,1.7125926940795673,3.871280972857973,3.525304009958239,2.7788744720027396,2.6655809910179533,3.687707279624819,2.531478917042255,2.4424797690644486,2.0043213737826426,2.651278013998144,2.4712917110589387,1.6901960800285136,1.6127838567197355,2.41161970596323,1.0413926851582251,1.3979400086720377,0.47712125471966244,71.0,155.0,7.0,14.0,128.0,24.0,6.0,3.0,15.0,6.0,0.0,3.0,16.0,0.0,0.0,0.0,7434,3351,600,462,4871,339,276,100,447,295,48,40,257,10,24,2
4/20/20,881.9800452014774,428.72202036513704,354.34446274392377,297.96350562683153,616.7834834929694,134.23527371175615,198.37978781987914,92.48000548029663,54.27569508932169,41.38070246265644,32.16272118802438,27.703218498362432,35.214686747227574,4.901849882732669,17.913893883400455,1.7125926940795673,3.9201755220100227,3.5825178836040625,2.806179973983887,2.6857417386022635,3.722057771331464,2.552668216112193,2.4771212547196626,2.037426497940624,2.7101173651118162,2.568201724066995,1.7708520116421442,1.662757831681574,2.4800069429571505,1.146128035678238,1.4471580313422192,0.47712125471966244,886.0,472.0,39.0,22.0,401.0,17.0,23.0,8.0,65.0,74.0,10.0,5.0,44.0,3.0,3.0,0.0,8320,3823,639,484,5272,356,299,108,512,369,58,45,301,13,27,2
4/21/20,898.0931421811197,443.07630197819947,356.5625814465461,315.20106380359033,642.6387850582096,139.13712359448883,202.36065312730145,95.90519086845576,57.66792603240429,45.08141569102409,32.71725086367997,28.934472653845205,37.67152535749927,4.901849882732669,19.90432653711162,1.7125926940795673,3.928037206406883,3.5968169359155904,2.808885867359812,2.7101173651118162,3.739888655084543,2.568201724066995,2.48572142648158,2.0530784434834195,2.7363965022766426,2.6053050461411096,1.7781512503836436,1.6812412373755872,2.509202522331103,1.146128035678238,1.4913616938342726,0.47712125471966244,152.0,128.0,4.0,28.0,221.0,13.0,6.0,4.0,32.0,33.0,1.0,2.0,21.0,0.0,3.0,0.0,8472,3951,643,512,5493,369,305,112,544,402,59,47,322,13,30,2
4/22/20,1047.6693253276683,462.9255820212623,400.37042582333794,323.20421581422835,679.8423411566095,149.69495411114377,219.61106945946486,104.4681543388536,61.90821471125754,49.567128695106085,34.93536956630234,32.62823512029353,40.36234859732064,5.278915258327489,21.231281639585728,5.994074429278485,3.994932736730042,3.6158448828747023,2.859138297294531,2.7209857441537393,3.764325605625984,2.5998830720736876,2.5211380837040362,2.089905111439398,2.7671558660821804,2.6464037262230695,1.806179973983887,1.7323937598229686,2.5390760987927767,1.1760912590556813,1.5185139398778875,0.9030899869919435,1411.0,177.0,79.0,13.0,318.0,28.0,26.0,10.0,40.0,40.0,4.0,6.0,23.0,1.0,2.0,5.0,9883,4128,722,525,5811,397,331,122,584,442,63,53,345,14,32,7
4/23/20,1060.9202274490847,482.55057641412105,416.45178641735015,335.5167573690561,709.4413967946446,157.99039237422986,238.18844089410234,110.46222876813208,65.19443843736882,52.59498497286143,36.59895859326912,35.09074343125908,43.52114109624139,6.410111385111951,21.89475919082278,3.4251853881591345,4.00039068924991,3.6338722626583326,2.876217840591642,2.7371926427047373,3.782830805202592,2.6232492903979003,2.5563025007672873,2.113943352306837,2.7895807121644256,2.6720978579357175,1.8260748027008264,1.7634279935629373,2.571708831808688,1.255272505103306,1.5314789170422551,0.6989700043360189,125.0,175.0,29.0,20.0,253.0,22.0,28.0,7.0,31.0,27.0,3.0,4.0,27.0,3.0,1.0,-3.0,10008,4303,751,545,6064,419,359,129,615,469,66,57,372,17,33,4
4/24/20,1084.1358079658064,512.4927107163684,448.0599779297189,345.3667906129183,735.4136906746596,168.92528826647964,248.8040817138952,119.0251922385299,70.1767776350214,57.30498362714753,38.26254762023589,38.784505897707405,46.328956650837604,8.672503638680874,22.558236742059833,2.5688890411193506,4.009790719354298,3.6600112212893308,2.9079485216122722,2.749736315569061,3.7984434603501875,2.6522463410033232,2.575187844927661,2.146128035678238,2.821513528404773,2.709269960975831,1.845098040014257,1.806179973983887,2.598790506763115,1.380211241711606,1.5440680443502757,0.6020599913279624,219.0,267.0,57.0,16.0,222.0,29.0,16.0,10.0,47.0,42.0,3.0,6.0,24.0,6.0,1.0,-1.0,10227,4570,808,561,6286,448,375,139,662,511,69,63,396,23,34,3
4/25/20,1099.6128616436206,533.9119903108599,462.4777494967643,354.6011967790391,761.5029768694494,178.35192265635015,254.77537967502872,129.3007484030073,73.03897249324734,62.01498228143364,40.48066632285827,38.16887881996602,48.66880294633446,10.557830516654978,23.221714293296888,2.5688890411193506,4.015946243657567,3.677789391068861,2.921686475483602,2.7611758131557314,3.813580988568192,2.6757783416740852,2.5854607295085006,2.1818435879447726,2.838849090737255,2.74350976472843,1.8692317197309762,1.7993405494535817,2.6201360549737576,1.462397997898956,1.5563025007672873,0.6020599913279624,146.0,191.0,26.0,15.0,223.0,25.0,9.0,12.0,27.0,42.0,4.0,-1.0,20.0,5.0,1.0,0.0,10373,4761,834,576,6509,473,384,151,689,553,73,62,416,28,35,3
4/26/20,1116.1499874911483,559.4805544341273,479.11363976643213,361.98872171193574,785.603393713067,187.77855704622067,270.03536335348093,134.438526485246,74.9471023987313,64.93069573408694,41.03519599851386,40.631387130931564,50.18970303840741,11.689026643439439,23.221714293296888,2.5688890411193506,4.0224283711854865,3.6981005456233897,2.9370161074648142,2.7701152947871015,3.827110687466011,2.6981005456233897,2.61066016308988,2.1986570869544226,2.850033257689769,2.7634279935629373,1.8750612633917,1.8260748027008264,2.6334684555795866,1.505149978319906,1.5563025007672873,0.6020599913279624,156.0,228.0,30.0,12.0,206.0,25.0,23.0,6.0,18.0,26.0,1.0,4.0,13.0,3.0,0.0,0.0,10529,4989,864,588,6715,498,407,157,707,579,74,66,429,31,35,3
4/27/20,1140.95567626244,578.3205490512717,494.64047068478874,374.9168903445049,818.1272572204731,194.56573380692745,277.9970939683256,140.4326009145245,77.06724673815793,68.63140896245457,41.58972567416945,42.47826836415573,53.348495537328155,12.820222770223902,23.221714293296888,2.5688890411193506,4.031973689091717,3.712481337801919,2.9508514588885464,2.785329835010767,3.844725627973226,2.7134905430939424,2.6232492903979003,2.2174839442139063,2.862131379313037,2.787460474518415,1.8808135922807914,1.845098040014257,2.6599162000698504,1.5440680443502757,1.5563025007672873,0.6020599913279624,234.0,168.0,28.0,21.0,278.0,18.0,12.0,7.0,20.0,33.0,1.0,3.0,27.0,3.0,0.0,0.0,10763,5157,892,609,6993,516,419,164,727,612,75,69,456,34,35,3
4/28/20,1152.7224773462578,585.834118333109,499.07670809003343,380.4575340441774,829.358519438858,199.84464906525494,279.98752662203674,140.4326009145245,79.18739107758456,72.10783654061814,42.144255349825045,43.09389544189712,55.922326462374684,12.820222770223902,23.221714293296888,2.5688890411193506,4.036429265626675,3.7180862947830917,2.954724790979063,2.791690649020118,3.8506462351830666,2.725094521081469,2.6263403673750423,2.2174839442139063,2.8739015978644615,2.808885867359812,1.8864907251724818,1.8512583487190752,2.680335513414563,1.5440680443502757,1.5563025007672873,0.6020599913279624,111.0,67.0,8.0,9.0,96.0,14.0,3.0,0.0,20.0,31.0,1.0,1.0,22.0,0.0,0.0,0.0,10874,5224,900,618,7089,530,422,164,747,643,76,70,478,34,35,3
4/29/20,1164.4892784300755,604.2255416498452,509.61277192748975,388.4606860548154,842.9296279527397,203.61530282120313,283.304914378222,141.2888972615643,82.0495859358105,75.13569281837349,43.80784437679183,46.787657908345444,57.677211183997315,13.197288145818723,23.885191844533942,2.5688890411193506,4.04083959468534,3.7315081835960253,2.963787827345555,2.800717078282385,3.85769425778655,2.7331972651065692,2.6314437690131722,2.220108088040055,2.88930170250631,2.826722520168992,1.9030899869919435,1.8864907251724818,2.693726948923647,1.5563025007672873,1.568201724066995,0.6020599913279624,111.0,164.0,19.0,13.0,116.0,10.0,5.0,1.0,27.0,27.0,3.0,6.0,15.0,1.0,1.0,0.0,10985,5388,919,631,7205,540,427,165,774,670,79,76,493,35,36,3
4/30/20,1197.2455084742169,628.1119633965819,534.0120776563358,404.4669900760915,881.6540841432127,212.66487183547886,289.93968989059255,159.27112054939974,85.86584574677845,78.27569192123089,44.36237405244742,48.634539141569604,59.90006516471933,13.574353521413542,23.885191844533942,1.7125926940795673,4.0528862352563815,3.7483431044875495,2.984077033902831,2.8182258936139557,3.8771985152717896,2.7520484478194387,2.6414741105040997,2.271841606536499,2.909020854211156,2.8444771757456815,1.9084850188786497,1.9030899869919435,2.7101173651118162,1.568201724066995,1.568201724066995,0.47712125471966244,309.0,213.0,44.0,26.0,331.0,24.0,10.0,21.0,36.0,28.0,1.0,3.0,19.0,1.0,0.0,-1.0,11294,5601,963,657,7536,564,437,186,810,698,80,79,512,36,36,2
5/1/20,1230.9558034711004,665.1190956802584,562.2930911147711,422.93580240833313,924.2392867212552,227.37042148367684,295.910987851726,171.2592694079567,88.94005503894705,80.18211994796573,47.68955210638097,50.48142037479376,62.356903774991025,15.836745774982466,25.212146947008048,1.7125926940795673,4.064944426038617,3.7732011423563443,3.0064660422492318,2.837588438235511,3.89768206179642,2.7810369386211318,2.6503075231319366,2.303196057420489,2.9242792860618816,2.8549130223078554,1.9395192526186185,1.919078092376074,2.727541257028556,1.6334684555795864,1.591064607026499,0.47712125471966244,318.0,330.0,51.0,30.0,364.0,39.0,9.0,14.0,29.0,17.0,6.0,3.0,21.0,6.0,2.0,0.0,11612,5931,1014,687,7900,603,446,200,839,715,86,82,533,42,38,2
5/2/20,1250.991167478682,685.4169470237294,574.4927439791941,435.2483439631609,938.7463337533358,234.91172899557327,305.8631511202818,180.67852922539433,91.69624268020166,83.09783340061902,49.353141133347755,56.02206407446624,66.10065784778598,16.213811150577286,25.875624498245102,1.7125926940795673,4.071955610302981,3.78625439578978,3.015778756389041,2.850033257689769,3.90444504107691,2.795184589682424,2.6646419755561257,2.326335860928751,2.937517892017347,2.870403905279027,1.954242509439325,1.9637878273455553,2.7528164311882715,1.6434526764861874,1.6020599913279623,0.47712125471966244,189.0,181.0,22.0,20.0,124.0,20.0,15.0,11.0,26.0,26.0,3.0,9.0,32.0,1.0,1.0,0.0,11801,6112,1036,707,8024,623,461,211,865,741,89,91,565,43,39,2
