Date,Fairfield,Hartford,Litchfield,Middlesex,New Haven,New London,Tolland,Windham
6/7/20,1702.0518756916972,1212.1517965280582,786.8776097552861,729.5180871235441,1383.7850991568364,421.93615529060423,573.2446042688146,359.6444657567091
6/8/20,1705.868135502665,1216.07679540663,790.7593174848753,730.7493412790268,1387.5288532296315,422.31322066619913,572.5811267175775,366.49483653302735
6/9/20,1707.5642509742063,1217.7589377831607,794.0864955388087,735.0587308232165,1389.283737951254,423.06735141738875,579.215902229948,368.20742922710696
6/10/20,1710.320438615461,1225.048221414794,792.9774361874975,738.1368662119235,1393.4954612831482,426.0838744221473,582.5332899861332,374.2015036563854
6/11/20,1712.5465901718587,1229.8703628941819,795.7500845657755,744.9087640670788,1395.7183152638704,432.49398580725926,585.8506777423186,377.6266890445445
6/12/20,1714.9847561621996,1245.1217871080607,795.7500845657755,748.6025265335271,1401.4509386878376,433.6251819340438,587.8411103960298,387.90224520902194
6/13/20,1725.4794706423615,1254.766070066837,797.9682032683979,752.9119160777168,1406.364615908381,451.7243199625951,587.1776328447927,396.4652086794198
6/14/20,1728.5536799345298,1258.0182119947965,799.6317922953647,756.6056785441651,1407.885516000454,466.05280423519827,589.1680654985038,398.17780137349934
6/15/20,1731.9459108776125,1259.4760687211233,799.0772626197091,759.0681868551306,1410.3423546107258,467.56106573757756,589.1680654985038,399.8903940675789
6/16/20,1734.1720624340105,1262.840353474185,800.1863219710203,760.2994410106134,1413.033177850547,481.13541925899113,589.1680654985038,401.6029867616584
6/17/20,1736.5042212073797,1265.419638451532,800.7408516466759,763.9932034770617,1414.3200933130702,484.5290076393445,589.8315430497408,403.315579455738
6/18/20,1738.3063438958925,1269.6810658054098,802.4044406736426,767.0713388657687,1416.1919703494677,485.660203766129,591.821975703452,404.17187580277783
6/19/20,1741.1685387541183,1273.7182075090836,802.9589703492983,771.9963554876997,1419.8187321074877,453.60964684056927,592.4854532546891,485.52002877155724
6/20/20,1745.832856300857,1277.5310635625533,813.4950341867545,774.4588637986653,1424.264440068932,455.87203909413813,593.8124083571632,492.37039954787554
6/21/20,1746.468899602685,1278.98892028888,813.4950341867545,775.0744908764067,1425.5513555314553,458.88856209889667,593.8124083571632,495.7955849360347
6/22/20,1747.3169573384555,1279.9982057147984,813.4950341867545,775.0744908764067,1426.8382709939783,457.7573659721122,593.8124083571632,500.0770666712335
6/23/20,1751.4512388003375,1283.2503476427578,814.6040935380657,783.0776428870447,1430.2310481224488,460.39682360127597,595.8028410108743,502.64595571235293
6/24/20,1751.9812748851941,1284.0353474184722,814.6040935380657,783.6932699647862,1430.4650327519985,460.39682360127597,595.8028410108743,503.50225205939273
6/25/20,1754.101419224621,1287.7360606468399,814.6040935380657,786.1557782757517,1432.5708944179457,459.64269285008635,596.4663185621114,509.4963264886712
6/26/20,1755.9035419131335,1290.876059749697,815.7131528893768,789.2339136644587,1433.6238252509193,461.15095435246565,599.7837063182967,512.0652155297905
6/27/20,1760.3558450259293,1296.1467725294935,821.8129793215885,792.3120490531655,1436.080663861191,467.93813111317246,601.1106614207708,512.9215118768303
6/28/20,1763.2180398841554,1299.398914457453,821.8129793215885,795.3901844418725,1438.8884794157873,469.0693272399568,603.764571625719,518.059289959069
6/29/20,1766.5042636102667,1303.4360561611268,824.5856276998663,797.2370656750967,1441.111333396509,473.21704637149986,603.1010940744819,518.9155863061088
6/30/20,1770.6385450721486,1307.8096263401067,826.2492167268331,803.3933364525104,1445.9080183022777,478.1188962542326,605.7550042794302,522.340771694268
7/1/20,1772.1226461097472,1311.061768268066,826.2492167268331,802.7777093747692,1446.9609491352514,478.1188962542326,605.7550042794302,524.0533643883475
7/2/20,1773.8187615812885,1313.8653388956175,827.3582760781443,807.0870989189589,1448.7158338568738,480.0042231322067,607.0819593819043,524.0533643883475
7/3/20,1776.3629347886003,1315.211052796842,828.4673354294555,805.2402176857347,1451.7576340410199,481.5124846345859,607.0819593819043,527.4785497765067
7/4/20,1776.3629347886003,1315.211052796842,828.4673354294555,805.2402176857347,1451.7576340410199,481.5124846345859,607.0819593819043,527.4785497765067
7/5/20,1776.3629347886003,1315.211052796842,828.4673354294555,805.2402176857347,1451.7576340410199,481.5124846345859,607.0819593819043,527.4785497765067
7/6/20,1783.3594111087082,1322.6124792535775,834.0126321860115,813.2433696963727,1457.9582267240864,488.6767267708875,613.7167348942749,534.3289205528249
7/7/20,1784.8435121463067,1324.6310501054143,836.2307508886339,812.6277426186313,1459.2451421866097,491.69324977564605,613.7167348942749,536.8978095939443
7/8/20,1787.1756709196763,1327.2103350827613,836.7852805642895,819.3996404737867,1460.7660422786828,493.20151127802535,614.3802124455119,536.0415132469045
7/9/20,1790.037865777902,1330.6867626609248,837.3398102399451,821.2465217070107,1463.456865518504,497.3492304095684,615.707167547986,539.4666986350636
