Date,Fairfield,Hartford,Litchfield,Middlesex,New Haven,New London,Tolland,Windham
7/14/20,146.819995505294,156.32709819225767,76.52509524047179,115.12226353763944,127.17064616025372,38.46066831067171,43.126040830408506,11.98814885855697
7/15/20,147.03200993923667,156.77566949266586,76.52509524047179,115.73789061538082,127.28763847502857,38.46066831067171,43.126040830408506,11.98814885855697
7/16/20,147.45603880712198,157.22424079307405,76.52509524047179,116.35351769312221,127.28763847502857,38.46066831067171,43.126040830408506,11.98814885855697
7/17/20,147.88006767500733,157.33638361817611,76.52509524047179,116.35351769312221,127.52162310457825,38.46066831067171,43.126040830408506,11.98814885855697
7/18/20,147.88006767500733,157.33638361817611,76.52509524047179,116.35351769312221,127.52162310457825,38.46066831067171,43.126040830408506,11.98814885855697
7/19/20,147.88006767500733,157.33638361817611,76.52509524047179,116.35351769312221,127.52162310457825,38.46066831067171,43.126040830408506,11.98814885855697
7/20/20,148.30409654289264,157.67281209348226,76.52509524047179,116.35351769312221,127.75560773412795,38.46066831067171,43.126040830408506,12.844445205596752
7/21/20,148.30409654289264,157.67281209348226,76.52509524047179,116.35351769312221,127.75560773412795,38.46066831067171,43.126040830408506,12.844445205596752
7/22/20,148.30409654289264,157.7849549185843,76.52509524047179,115.73789061538082,127.75560773412795,38.46066831067171,43.126040830408506,12.844445205596752
7/23/20,148.5161109768353,157.89709774368634,76.52509524047179,115.73789061538082,127.87260004890278,38.46066831067171,43.126040830408506,12.844445205596752
7/24/20,148.62211819380664,157.89709774368634,76.52509524047179,115.73789061538082,128.10658467845246,38.46066831067171,43.126040830408506,12.844445205596752
7/25/20,148.62211819380664,157.89709774368634,76.52509524047179,115.73789061538082,128.10658467845246,38.46066831067171,43.126040830408506,12.844445205596752
7/26/20,148.62211819380664,157.89709774368634,76.52509524047179,115.73789061538082,128.10658467845246,38.46066831067171,43.126040830408506,12.844445205596752
7/27/20,148.62211819380664,158.12138339389045,76.52509524047179,116.35351769312221,128.34056930800216,38.46066831067171,43.126040830408506,12.844445205596752
7/28/20,148.72812541077798,158.23352621899252,76.52509524047179,116.35351769312221,128.57455393755185,38.837733686266525,43.126040830408506,12.844445205596752
7/29/20,148.83413262774928,158.23352621899252,76.52509524047179,116.35351769312221,128.6915462523267,38.837733686266525,43.126040830408506,12.844445205596752
7/30/20,149.04614706169195,158.23352621899252,76.52509524047179,117.58477184860497,128.80853856710152,38.837733686266525,43.78951838164556,12.844445205596752
7/31/20,149.04614706169195,158.34566904409456,76.52509524047179,117.58477184860497,128.80853856710152,38.837733686266525,43.78951838164556,12.844445205596752
8/1/20,149.04614706169195,158.34566904409456,76.52509524047179,117.58477184860497,128.80853856710152,38.837733686266525,43.78951838164556,12.844445205596752
8/2/20,149.04614706169195,158.34566904409456,76.52509524047179,117.58477184860497,128.80853856710152,38.837733686266525,43.78951838164556,12.844445205596752
8/3/20,149.25816149563462,158.34566904409456,76.52509524047179,117.58477184860497,129.15951551142606,38.837733686266525,43.78951838164556,12.844445205596752
8/4/20,149.25816149563462,158.34566904409456,76.52509524047179,117.58477184860497,129.15951551142606,38.837733686266525,43.78951838164556,12.844445205596752
8/5/20,149.25816149563462,158.34566904409456,76.52509524047179,117.58477184860497,129.15951551142606,38.837733686266525,43.78951838164556,12.844445205596752
8/6/20,149.04614706169195,158.56995469429867,76.52509524047179,117.58477184860497,129.15951551142606,38.837733686266525,43.78951838164556,12.844445205596752
8/7/20,149.25816149563462,158.6820975194007,76.52509524047179,118.20039892634637,129.15951551142606,38.837733686266525,43.78951838164556,12.844445205596752
8/8/20,149.25816149563462,158.6820975194007,76.52509524047179,118.20039892634637,129.15951551142606,38.837733686266525,43.78951838164556,12.844445205596752
8/9/20,149.25816149563462,158.6820975194007,76.52509524047179,118.20039892634637,129.15951551142606,38.837733686266525,43.78951838164556,12.844445205596752
8/10/20,149.36416871260596,158.6820975194007,76.52509524047179,118.20039892634637,129.39350014097576,38.837733686266525,43.78951838164556,12.844445205596752
8/11/20,149.36416871260596,158.6820975194007,76.52509524047179,118.20039892634637,129.39350014097576,38.837733686266525,43.78951838164556,12.844445205596752
8/12/20,149.4701759295773,158.79424034450275,77.07962491612739,118.20039892634637,129.74447708530028,39.21479906186135,43.126040830408506,12.844445205596752
8/13/20,149.4701759295773,158.79424034450275,77.07962491612739,118.20039892634637,129.74447708530028,39.21479906186135,43.126040830408506,12.844445205596752
8/14/20,149.4701759295773,159.1306688198089,77.07962491612739,118.20039892634637,129.74447708530028,39.21479906186135,43.126040830408506,12.844445205596752
8/15/20,149.4701759295773,159.1306688198089,77.07962491612739,118.20039892634637,129.74447708530028,39.21479906186135,43.126040830408506,12.844445205596752
8/16/20,149.4701759295773,159.1306688198089,77.07962491612739,118.20039892634637,129.74447708530028,39.21479906186135,43.126040830408506,12.844445205596752
8/17/20,149.57618314654863,159.24281164491097,77.07962491612739,118.20039892634637,129.74447708530028,39.59186443745617,43.126040830408506,12.844445205596752
8/18/20,149.57618314654863,159.24281164491097,77.07962491612739,118.20039892634637,129.74447708530028,39.59186443745617,43.126040830408506,12.844445205596752
8/19/20,149.4701759295773,159.1306688198089,77.07962491612739,118.20039892634637,129.97846171484994,39.968929813050984,43.126040830408506,12.844445205596752
8/20/20,149.4701759295773,159.24281164491097,77.07962491612739,118.20039892634637,129.97846171484994,39.968929813050984,43.126040830408506,12.844445205596752
8/21/20,149.57618314654863,159.46709729511505,77.07962491612739,118.20039892634637,129.97846171484994,39.59186443745617,43.126040830408506,12.844445205596752
8/22/20,149.57618314654863,159.46709729511505,77.07962491612739,118.20039892634637,129.97846171484994,39.59186443745617,43.126040830408506,12.844445205596752
8/23/20,149.57618314654863,159.46709729511505,77.07962491612739,118.20039892634637,129.97846171484994,39.59186443745617,43.126040830408506,12.844445205596752
8/24/20,149.57618314654863,159.46709729511505,77.07962491612739,118.20039892634637,129.97846171484994,39.59186443745617,43.126040830408506,12.844445205596752
8/25/20,149.68219036351994,159.69138294531916,77.07962491612739,118.20039892634637,129.8614694000751,39.968929813050984,43.126040830408506,12.844445205596752
8/26/20,149.78819758049127,159.69138294531916,77.07962491612739,118.20039892634637,129.74447708530028,39.968929813050984,43.126040830408506,12.844445205596752
8/27/20,149.78819758049127,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,39.968929813050984,43.126040830408506,12.844445205596752
8/28/20,149.78819758049127,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,39.968929813050984,43.126040830408506,12.844445205596752
8/29/20,149.78819758049127,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,39.968929813050984,43.126040830408506,12.844445205596752
8/30/20,149.78819758049127,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,39.968929813050984,43.126040830408506,12.844445205596752
8/31/20,149.8942047974626,159.80352577042123,76.52509524047179,118.20039892634637,129.74447708530028,40.34599518864581,43.126040830408506,12.844445205596752
9/1/20,150.00021201443394,159.80352577042123,76.52509524047179,118.20039892634637,129.74447708530028,40.34599518864581,43.126040830408506,12.844445205596752
9/2/20,150.00021201443394,159.91566859552324,76.52509524047179,118.20039892634637,129.74447708530028,40.34599518864581,43.126040830408506,12.844445205596752
9/3/20,150.00021201443394,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,40.34599518864581,43.126040830408506,12.844445205596752
9/4/20,150.00021201443394,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,40.34599518864581,43.126040830408506,12.844445205596752
9/5/20,150.00021201443394,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,40.34599518864581,43.126040830408506,12.844445205596752
9/6/20,150.00021201443394,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,40.34599518864581,43.126040830408506,12.844445205596752
9/7/20,150.00021201443394,159.91566859552324,77.07962491612739,118.20039892634637,129.74447708530028,40.34599518864581,43.126040830408506,12.844445205596752
9/8/20,150.2122264483766,160.13995424572735,77.07962491612739,118.81602600408777,129.74447708530028,40.72306056424063,43.126040830408506,12.844445205596752
9/9/20,150.2122264483766,160.13995424572735,77.07962491612739,118.81602600408777,129.74447708530028,40.72306056424063,43.126040830408506,12.844445205596752
9/10/20,150.2122264483766,160.36423989593146,77.07962491612739,118.81602600408777,129.8614694000751,41.10012593983545,43.126040830408506,12.844445205596752
9/11/20,150.31823366534795,160.36423989593146,77.07962491612739,118.81602600408777,129.8614694000751,41.47719131543027,43.126040830408506,12.844445205596752
9/12/20,150.31823366534795,160.36423989593146,77.07962491612739,118.81602600408777,129.8614694000751,41.47719131543027,43.126040830408506,12.844445205596752
9/13/20,150.31823366534795,160.36423989593146,77.07962491612739,118.81602600408777,129.8614694000751,41.47719131543027,43.126040830408506,12.844445205596752
9/14/20,150.42424088231928,160.4763827210335,77.63415459178297,118.81602600408777,129.97846171484994,41.854256691025086,43.126040830408506,12.844445205596752
9/15/20,150.42424088231928,160.4763827210335,77.63415459178297,118.81602600408777,129.97846171484994,41.854256691025086,43.126040830408506,12.844445205596752
9/16/20,150.42424088231928,160.7006683712376,77.63415459178297,118.81602600408777,129.97846171484994,41.854256691025086,43.126040830408506,12.844445205596752
